================ Training Loss (Sat Apr  6 18:41:22 2019) ================
(epoch: 1, iters: 100, time: 1.308, data: 0.166) D_A: 0.278 G_A: 0.471 cycle_A: 3.536 idt_A: 0.794 D_B: 0.245 G_B: 0.224 cycle_B: 2.109 idt_B: 1.507 
(epoch: 1, iters: 200, time: 1.322, data: 0.002) D_A: 0.331 G_A: 0.090 cycle_A: 2.216 idt_A: 0.841 D_B: 0.304 G_B: 0.501 cycle_B: 1.917 idt_B: 0.966 
(epoch: 1, iters: 300, time: 1.314, data: 0.002) D_A: 0.215 G_A: 0.824 cycle_A: 1.712 idt_A: 0.637 D_B: 0.141 G_B: 0.357 cycle_B: 1.677 idt_B: 0.664 
(epoch: 1, iters: 400, time: 1.730, data: 0.002) D_A: 0.362 G_A: 0.327 cycle_A: 2.794 idt_A: 1.608 D_B: 0.308 G_B: 0.354 cycle_B: 3.252 idt_B: 1.401 
(epoch: 1, iters: 500, time: 1.317, data: 0.002) D_A: 0.230 G_A: 0.171 cycle_A: 1.166 idt_A: 0.900 D_B: 0.168 G_B: 0.624 cycle_B: 3.301 idt_B: 0.514 
(epoch: 1, iters: 600, time: 1.308, data: 0.001) D_A: 0.152 G_A: 0.851 cycle_A: 2.287 idt_A: 0.461 D_B: 0.254 G_B: 0.474 cycle_B: 1.479 idt_B: 1.100 
(epoch: 1, iters: 700, time: 1.320, data: 0.002) D_A: 0.130 G_A: 0.026 cycle_A: 2.871 idt_A: 1.068 D_B: 0.289 G_B: 0.628 cycle_B: 2.339 idt_B: 1.476 
(epoch: 1, iters: 800, time: 1.667, data: 0.002) D_A: 0.359 G_A: 0.293 cycle_A: 1.649 idt_A: 1.324 D_B: 0.145 G_B: 0.540 cycle_B: 3.345 idt_B: 0.601 
(epoch: 1, iters: 900, time: 1.316, data: 0.002) D_A: 0.195 G_A: 0.731 cycle_A: 1.624 idt_A: 0.809 D_B: 0.172 G_B: 0.481 cycle_B: 1.836 idt_B: 0.752 
(epoch: 1, iters: 1000, time: 1.316, data: 0.002) D_A: 0.078 G_A: 0.856 cycle_A: 1.294 idt_A: 0.936 D_B: 0.020 G_B: 0.880 cycle_B: 2.301 idt_B: 0.727 
(epoch: 2, iters: 100, time: 1.315, data: 0.185) D_A: 0.053 G_A: 0.489 cycle_A: 1.790 idt_A: 0.381 D_B: 0.114 G_B: 1.009 cycle_B: 0.994 idt_B: 0.899 
(epoch: 2, iters: 200, time: 1.767, data: 0.002) D_A: 0.196 G_A: 0.391 cycle_A: 1.567 idt_A: 0.811 D_B: 0.220 G_B: 0.543 cycle_B: 1.666 idt_B: 0.443 
(epoch: 2, iters: 300, time: 1.316, data: 0.003) D_A: 0.438 G_A: 0.390 cycle_A: 2.996 idt_A: 0.817 D_B: 0.143 G_B: 0.649 cycle_B: 1.897 idt_B: 0.985 
(epoch: 2, iters: 400, time: 1.315, data: 0.002) D_A: 0.317 G_A: 0.203 cycle_A: 2.447 idt_A: 0.812 D_B: 0.426 G_B: 0.403 cycle_B: 1.530 idt_B: 1.217 
(epoch: 2, iters: 500, time: 1.315, data: 0.002) D_A: 0.122 G_A: 0.760 cycle_A: 1.186 idt_A: 0.553 D_B: 0.075 G_B: 0.947 cycle_B: 1.371 idt_B: 0.654 
(epoch: 2, iters: 600, time: 1.722, data: 0.002) D_A: 0.145 G_A: 0.471 cycle_A: 2.536 idt_A: 1.847 D_B: 0.138 G_B: 0.306 cycle_B: 4.597 idt_B: 1.073 
(epoch: 2, iters: 700, time: 1.310, data: 0.002) D_A: 0.105 G_A: 0.479 cycle_A: 1.327 idt_A: 0.516 D_B: 0.168 G_B: 0.311 cycle_B: 1.253 idt_B: 0.480 
(epoch: 2, iters: 800, time: 1.318, data: 0.002) D_A: 0.235 G_A: 0.773 cycle_A: 2.125 idt_A: 0.722 D_B: 0.242 G_B: 0.611 cycle_B: 3.217 idt_B: 0.579 
(epoch: 2, iters: 900, time: 1.319, data: 0.002) D_A: 0.281 G_A: 0.163 cycle_A: 2.825 idt_A: 2.052 D_B: 0.459 G_B: 0.392 cycle_B: 3.981 idt_B: 1.095 
(epoch: 2, iters: 1000, time: 1.806, data: 0.002) D_A: 0.177 G_A: 0.436 cycle_A: 1.071 idt_A: 1.466 D_B: 0.122 G_B: 0.412 cycle_B: 3.184 idt_B: 0.503 
(epoch: 3, iters: 100, time: 1.313, data: 0.181) D_A: 0.117 G_A: 0.905 cycle_A: 1.053 idt_A: 0.451 D_B: 0.122 G_B: 0.405 cycle_B: 1.164 idt_B: 0.482 
(epoch: 3, iters: 200, time: 1.321, data: 0.002) D_A: 0.124 G_A: 0.920 cycle_A: 1.704 idt_A: 1.659 D_B: 0.107 G_B: 0.381 cycle_B: 3.730 idt_B: 0.847 
(epoch: 3, iters: 300, time: 1.325, data: 0.001) D_A: 0.067 G_A: 0.754 cycle_A: 1.320 idt_A: 0.508 D_B: 0.127 G_B: 0.552 cycle_B: 1.140 idt_B: 0.688 
(epoch: 3, iters: 400, time: 1.790, data: 0.002) D_A: 0.266 G_A: 0.519 cycle_A: 1.015 idt_A: 0.550 D_B: 0.225 G_B: 0.425 cycle_B: 1.291 idt_B: 0.491 
(epoch: 3, iters: 500, time: 1.315, data: 0.002) D_A: 0.273 G_A: 0.166 cycle_A: 1.734 idt_A: 0.745 D_B: 0.269 G_B: 1.052 cycle_B: 2.851 idt_B: 0.804 
(epoch: 3, iters: 600, time: 1.314, data: 0.001) D_A: 0.304 G_A: 0.371 cycle_A: 1.014 idt_A: 1.157 D_B: 0.202 G_B: 0.344 cycle_B: 3.013 idt_B: 0.541 
(epoch: 3, iters: 700, time: 1.320, data: 0.001) D_A: 0.249 G_A: 0.372 cycle_A: 1.684 idt_A: 0.936 D_B: 0.129 G_B: 0.245 cycle_B: 1.895 idt_B: 0.859 
(epoch: 3, iters: 800, time: 1.725, data: 0.002) D_A: 0.096 G_A: 0.401 cycle_A: 1.135 idt_A: 0.376 D_B: 0.039 G_B: 0.405 cycle_B: 0.842 idt_B: 0.556 
(epoch: 3, iters: 900, time: 1.312, data: 0.002) D_A: 0.189 G_A: 0.077 cycle_A: 1.757 idt_A: 1.066 D_B: 0.394 G_B: 0.536 cycle_B: 2.326 idt_B: 0.836 
(epoch: 3, iters: 1000, time: 1.318, data: 0.002) D_A: 0.076 G_A: 0.515 cycle_A: 0.826 idt_A: 0.593 D_B: 0.088 G_B: 0.597 cycle_B: 1.275 idt_B: 0.346 
(epoch: 4, iters: 100, time: 1.316, data: 0.179) D_A: 0.222 G_A: 0.574 cycle_A: 1.367 idt_A: 0.994 D_B: 0.088 G_B: 0.610 cycle_B: 2.273 idt_B: 0.814 
(epoch: 4, iters: 200, time: 1.792, data: 0.002) D_A: 0.108 G_A: 0.669 cycle_A: 1.407 idt_A: 0.577 D_B: 0.092 G_B: 0.947 cycle_B: 1.830 idt_B: 0.579 
(epoch: 4, iters: 300, time: 1.320, data: 0.002) D_A: 0.421 G_A: 1.069 cycle_A: 1.051 idt_A: 0.927 D_B: 0.142 G_B: 0.045 cycle_B: 2.292 idt_B: 0.569 
(epoch: 4, iters: 400, time: 1.320, data: 0.002) D_A: 0.181 G_A: 0.203 cycle_A: 1.581 idt_A: 1.373 D_B: 0.192 G_B: 0.580 cycle_B: 3.590 idt_B: 0.517 
(epoch: 4, iters: 500, time: 1.317, data: 0.001) D_A: 0.330 G_A: 0.194 cycle_A: 2.031 idt_A: 0.812 D_B: 0.141 G_B: 0.268 cycle_B: 1.561 idt_B: 0.963 
(epoch: 4, iters: 600, time: 1.708, data: 0.002) D_A: 0.156 G_A: 0.381 cycle_A: 2.158 idt_A: 0.953 D_B: 0.296 G_B: 0.790 cycle_B: 1.784 idt_B: 0.940 
(epoch: 4, iters: 700, time: 1.315, data: 0.002) D_A: 0.127 G_A: 0.374 cycle_A: 1.663 idt_A: 1.190 D_B: 0.131 G_B: 0.536 cycle_B: 2.924 idt_B: 0.511 
(epoch: 4, iters: 800, time: 1.313, data: 0.002) D_A: 0.144 G_A: 0.430 cycle_A: 2.355 idt_A: 0.785 D_B: 0.285 G_B: 0.617 cycle_B: 1.918 idt_B: 0.876 
(epoch: 4, iters: 900, time: 1.314, data: 0.002) D_A: 0.101 G_A: 0.623 cycle_A: 0.940 idt_A: 0.381 D_B: 0.058 G_B: 0.617 cycle_B: 1.427 idt_B: 0.436 
(epoch: 4, iters: 1000, time: 1.786, data: 0.002) D_A: 0.258 G_A: 0.128 cycle_A: 0.686 idt_A: 0.763 D_B: 0.160 G_B: 0.814 cycle_B: 2.365 idt_B: 0.305 
(epoch: 5, iters: 100, time: 1.322, data: 0.190) D_A: 0.164 G_A: 0.290 cycle_A: 1.772 idt_A: 0.608 D_B: 0.226 G_B: 1.026 cycle_B: 1.252 idt_B: 0.916 
(epoch: 5, iters: 200, time: 1.310, data: 0.002) D_A: 0.106 G_A: 0.437 cycle_A: 1.317 idt_A: 0.794 D_B: 0.323 G_B: 0.225 cycle_B: 1.993 idt_B: 0.994 
(epoch: 5, iters: 300, time: 1.312, data: 0.002) D_A: 0.065 G_A: 0.268 cycle_A: 1.049 idt_A: 0.882 D_B: 0.179 G_B: 0.354 cycle_B: 1.926 idt_B: 0.512 
(epoch: 5, iters: 400, time: 1.787, data: 0.002) D_A: 0.168 G_A: 1.481 cycle_A: 1.744 idt_A: 0.545 D_B: 0.210 G_B: 0.240 cycle_B: 1.718 idt_B: 0.382 
(epoch: 5, iters: 500, time: 1.313, data: 0.002) D_A: 0.257 G_A: 0.139 cycle_A: 1.424 idt_A: 0.594 D_B: 0.340 G_B: 0.829 cycle_B: 1.725 idt_B: 0.567 
(epoch: 5, iters: 600, time: 1.327, data: 0.002) D_A: 0.299 G_A: 0.326 cycle_A: 1.921 idt_A: 0.658 D_B: 0.195 G_B: 1.283 cycle_B: 1.286 idt_B: 0.846 
(epoch: 5, iters: 700, time: 1.319, data: 0.002) D_A: 0.248 G_A: 0.169 cycle_A: 1.726 idt_A: 0.373 D_B: 0.459 G_B: 1.237 cycle_B: 1.175 idt_B: 0.832 
